type,name1,name2,const,linear_1,linear_2,linear_3,linear_4,linear_5,linear_6,linear_7,linear_8,linear_9,linear_10,linear_11,linear_12
linear,Agree,Side Grip,-9.27993973384151,1.97125554139948,0.573614330694756,0.527314546086191,1.8967749170127,-352.528585074474,-64.0898468882584,-156.438133630743,-614.443330248885,0.306346156296517,33.9275287515258,1298.96510813642,39.5015048779282
linear,Pointer,Side Grip,-18.2710855581238,0.767463070092264,-0.0689547209572294,0.818313787892767,4.33820580967891,-436.08575558351,279.198711343068,-170.682815659932,-1393.88705414421,102.126979241503,39.0191380703841,1666.3921485824,-99.4496838631251
linear,Open Hand,Fine Grip,-14.0617078906465,3.41513373983737,0.725215369397247,-1.88505742165667,11.1391002913186,-799.453619389639,-539.315697330346,-9.62818373824226,-2723.42228692993,40.1135592765958,134.435292601848,-219.603622099916,-342.001421821202
linear,Close Hand,Fine Grip,-5.98452167469136,0.124638326511366,2.65028155530666,-2.50543434652529,5.8388495359459,405.577656126741,-1081.11893666221,362.118431038232,-1453.71450470462,52.2892371978739,31.7649806227407,-473.483370777707,-250.706082068969
linear,Flex Hand,Fine Grip,-99.527320921971,-0.246880375402913,3.1332104991743,-7.26297886759022,7.94713863572695,-655.957543343855,-1249.26620358261,2325.80276990059,-1851.63952055708,48.8083335495881,435.600088000288,-2105.01534763853,-276.961761506859
linear,Extend Hand,Fine Grip,-99.1319193574893,-4.69020328021441,-10.2115869803877,1.98222097103783,-5.89242216045283,2786.64479588762,3316.30489112409,-829.22133280714,1828.59146856696,133.690976509309,30.1856165073045,476.804894529278,-3.74717126562164
linear,Pronation,Fine Grip,-30.9999241625277,1.0588774622951,3.93052134104811,0.944107139831315,-5.51548651141688,506.303147284625,-1672.55030128963,366.289276709029,1044.17857561649,78.6206412829357,212.231908856208,-1397.44348851605,-98.9755429750684
linear,Supination,Fine Grip,-4.84525587522407,-3.87277787662879,-3.92028573456077,-0.877364305560555,-0.63732647545912,1366.42573908847,1112.27829444156,209.253004032789,135.211397565625,48.9675308081973,73.6437306757951,-642.588793765687,-118.475682307012
linear,Side Grip,Fine Grip,3.73723983737955,0.390525295291926,2.01939382393228,0.0337598464318752,-0.587639453539453,239.960727953796,-838.691427197203,23.4217195782425,195.366365851203,27.2649343296377,162.786633204933,-690.208521966951,84.8222204648613
linear,Agree,Fine Grip,-5.54269989646195,2.3617808366914,2.59300815462704,0.561074392518065,1.30913546347325,-112.567857120677,-902.781274085462,-133.0164140525,-419.076964397682,27.5712804859343,196.714161956458,608.756586169467,124.323725342789
linear,Pointer,Fine Grip,-14.5338457207443,1.15798836538419,1.95043910297505,0.852073634324642,3.75056635613946,-196.125027629713,-559.492715854136,-147.26109608169,-1198.52068829301,129.391913571141,201.805771275317,976.18362661545,-14.6274633982639
linear,Open Hand,Agree,-8.51900799418451,1.05335290314597,-1.86779278522979,-2.44613181417473,9.82996482784531,-686.885762268962,363.465576755116,123.388230314258,-2304.34532253224,12.5422787906615,-62.2788693546104,-828.360208269383,-466.325147163992
linear,Close Hand,Agree,-0.441821778229401,-2.23714251018004,0.0572734006796228,-3.06650873904336,4.52971407247264,518.145513247418,-178.337662576744,495.134845090732,-1034.63754030694,24.7179567119397,-164.949181333718,-1082.23995694717,-375.029807411758
linear,Flex Hand,Agree,-93.984621025509,-2.60866121209432,0.540202344547259,-7.82405326010826,6.6380031722537,-543.389686223177,-346.484929497151,2458.81918395308,-1432.56255615939,21.2370530636538,238.88592604383,-2713.771933808,-401.285486849649
linear,Extend Hand,Agree,-93.5892194610273,-7.05198411690582,-12.8045951350147,1.42114657851977,-7.20155762392608,2899.2126530083,4219.08616520955,-696.204918754642,2247.66843296464,106.119696023375,-166.528545449154,-131.951691640188,-128.070896608411
linear,Pronation,Agree,-25.4572242660657,-1.3029033743963,1.33751318642106,0.383032747313241,-6.8246219748901,618.871004405303,-769.769027204164,499.305690761532,1463.25554001416,51.0493607970013,15.5177468997497,-2006.20007468552,-223.299268317858
linear,Supination,Agree,0.697444021237889,-6.23455871332019,-6.5132938891878,-1.43843869807862,-1.94646193893236,1478.99359620915,2015.05956852702,342.269418085289,554.288361963307,21.3962503222631,-123.070431280663,-1251.34537993515,-242.799407649802
linear,Side Grip,Agree,9.27993973384151,-1.97125554139948,-0.573614330694756,-0.527314546086191,-1.8967749170127,352.528585074474,64.0898468882584,156.438133630743,614.443330248885,-0.306346156296517,-33.9275287515258,-1298.96510813642,-39.5015048779282
linear,Fine Grip,Agree,5.54269989646195,-2.3617808366914,-2.59300815462704,-0.561074392518065,-1.30913546347325,112.567857120677,902.781274085462,133.0164140525,419.076964397682,-27.5712804859343,-196.714161956458,-608.756586169467,-124.323725342789
linear,Pointer,Agree,-8.99114582428232,-1.20379247130721,-0.642569051651984,0.290999241806574,2.44143089266621,-83.5571705090361,343.288558231326,-14.2446820291883,-779.443723895326,101.820633085207,5.09160931885828,367.427040445983,-138.951188741053
linear,Open Hand,Pointer,0.472137830097823,2.25714537445318,-1.22522373357781,-2.73713105598131,7.3885339351791,-603.328591759925,20.1770185237906,137.632912343447,-1524.90159863691,-89.2783542945454,-67.3704786734687,-1195.78724871537,-327.373958422938
linear,Close Hand,Pointer,8.54932404605292,-1.03335003887282,0.699842452331605,-3.35750798084993,2.08828317980642,601.702683756454,-521.626220808069,509.37952711992,-255.193816411612,-77.1026763732673,-170.040790652576,-1449.66699739316,-236.078618670705
linear,Flex Hand,Pointer,-84.9934752012267,-1.4048687407871,1.18277139619925,-8.11505250191487,4.19657227958746,-459.832515714142,-689.773487728479,2473.06386598228,-653.11883226406,-80.5835800215531,233.794316724972,-3081.19897425398,-262.334298108596
linear,Extend Hand,Pointer,-84.598073636745,-5.8481916455986,-12.1620260833627,1.13014733671319,-9.64298851659229,2982.76982351733,3875.79760697822,-681.960236725451,3027.11215685997,4.29906293816754,-171.620154768012,-499.378732086172,10.8802921326422
linear,Pronation,Pointer,-16.4660784417834,-0.0991109030890874,1.98008223807305,0.0920335055066672,-9.26605286755633,702.428174914338,-1113.05758543549,513.55037279072,2242.69926390949,-50.7712722882056,10.4261375808915,-2373.6271151315,-84.3480795768045
linear,Supination,Pointer,9.68858984552022,-5.03076624201298,-5.87072483753582,-1.72943793988519,-4.38789283159858,1562.55076671818,1671.7710102957,356.514100114478,1333.73208585863,-80.4243827629439,-128.162040599522,-1618.77242038114,-103.848218908748
linear,Side Grip,Pointer,18.2710855581238,-0.767463070092264,0.0689547209572294,-0.818313787892767,-4.33820580967891,436.08575558351,-279.198711343068,170.682815659932,1393.88705414421,-102.126979241503,-39.0191380703841,-1666.3921485824,99.4496838631251
linear,Fine Grip,Pointer,14.5338457207443,-1.15798836538419,-1.95043910297505,-0.852073634324642,-3.75056635613946,196.125027629713,559.492715854136,147.26109608169,1198.52068829301,-129.391913571141,-201.805771275317,-976.18362661545,14.6274633982639
linear,Agree,Pointer,8.99114582428232,1.20379247130721,0.642569051651984,-0.290999241806574,-2.44143089266621,83.5571705090361,-343.288558231326,14.2446820291883,779.443723895326,-101.820633085207,-5.09160931885828,-367.427040445983,138.951188741053
